date,location,white,black,native,asian,pacific,multi,non-hisp,hisp,total,capacity
2020-10-15 00:00:00,Engelwood Elementary,88,9,0,0,0,1,15,85,474,791.0
2020-10-15 00:00:00,Endeavor Elementary,82,7,0,5,1,4,33,67,641,649.0
2020-10-15 00:00:00,Edgewater High,41,52,0,3,0,3,82,18,1929,2318.0
2020-10-15 00:00:00,Econ River High Charter,78,15,1,2,1,3,39,61,288,inf
2020-10-15 00:00:00,Eccleston Elementary,9,90,0,0,0,0,91,9,428,635.0
2020-10-15 00:00:00,East River High,78,14,1,4,1,2,57,43,1948,3002.0
2020-10-15 00:00:00,East Lake Elementary,73,16,0,4,1,6,62,38,430,682.0
2020-10-15 00:00:00,Eagles Nest Elementary,17,79,0,0,1,3,80,20,634,658.0
2020-10-15 00:00:00,Eagle Creek Elementary,79,9,0,7,1,4,38,62,977,786.0
2020-10-15 00:00:00,Dream Lake Elementary,70,23,0,2,1,4,47,53,684,786.0
2020-10-15 00:00:00,Dr. Phillips High,58,32,0,7,0,3,61,39,3614,2799.0
2020-10-15 00:00:00,Dr. Phillips Elementary,76,8,0,11,0,4,65,35,706,581.0
2020-10-15 00:00:00,Dover Shores Elementary,78,17,1,2,0,2,35,65,385,603.0
2020-10-15 00:00:00,Dommerich Elementary,87,8,0,2,0,4,86,14,560,488.0
2020-10-15 00:00:00,Discovery Middle,75,14,1,4,1,6,52,48,785,975.0
2020-10-15 00:00:00,Dillard Street Elementary,74,22,1,1,0,2,60,40,489,562.0
2020-10-15 00:00:00,Devereux Treatment Program,63,38,0,0,0,0,84,16,32,inf
2020-10-15 00:00:00,Deerwood Elementary,81,10,0,5,1,3,51,49,416,472.0
2020-10-15 00:00:00,Cypress Springs Elementary,72,10,1,13,0,4,53,47,675,786.0
2020-10-15 00:00:00,Cypress Creek High,73,16,1,7,1,2,33,67,3181,2766.0
2020-10-15 00:00:00,Cornerstone Charter Academy High School,80,10,2,4,1,4,57,43,527,inf
2020-10-15 00:00:00,Cornerstone Academy Charter,78,11,0,6,0,5,70,30,984,inf
2020-10-15 00:00:00,Corner Lake Middle,78,13,0,4,1,3,54,46,808,1096.0
2020-10-15 00:00:00,Conway Middle,78,16,0,1,1,4,37,63,704,926.0
2020-10-15 00:00:00,Conway Elementary,70,19,1,4,0,6,44,56,487,572.0
2020-10-15 00:00:00,Columbia Elementary,78,10,0,4,2,5,70,30,513,780.0
2020-10-15 00:00:00,Colonial High,81,13,1,3,1,2,25,75,3284,3743.0
2020-10-15 00:00:00,College Park Middle,25,69,0,2,0,4,84,16,777,783.0
2020-10-15 00:00:00,Clemente Middle School,78,13,0,5,1,2,25,75,1001,1402.0
2020-10-15 00:00:00,Clay Springs Elementary,75,17,1,2,1,6,50,50,702,786.0
2020-10-15 00:00:00,Citrus Elementary,31,56,1,8,1,3,80,20,479,566.0
2020-10-15 00:00:00,Chickasaw Elementary,77,17,1,1,1,3,28,72,555,822.0
2020-10-15 00:00:00,Cherokee,50,47,0,3,0,0,63,38,32,inf
2020-10-15 00:00:00,Cheney Elementary,72,20,0,4,0,3,39,61,467,683.0
2020-10-15 00:00:00,Chancery High Charter,58,36,1,0,1,2,44,56,411,inf
2020-10-15 00:00:00,Chain Of Lakes Middle,48,43,1,4,1,4,59,41,1156,996.0
2020-10-15 00:00:00,Central Florida Leadership Academy Chart,55,39,0,3,0,3,63,37,115,inf
2020-10-15 00:00:00,Catalina Elementary,23,75,0,0,0,1,76,24,672,754.0
2020-10-15 00:00:00,Castleview Elementary,80,6,0,11,1,2,55,45,684,791.0
2020-10-15 00:00:00,Castle Creek Elementary,68,21,1,5,1,6,41,59,600,768.0
2020-10-15 00:00:00,Carver Middle,9,90,0,0,0,0,88,12,757,1231.0
2020-10-15 00:00:00,Camelot Elementary,70,18,0,6,1,5,51,49,559,672.0
2020-10-15 00:00:00,Brookshire Elementary,77,11,0,7,0,6,64,36,515,593.0
2020-10-15 00:00:00,Bridgewater Middle,82,8,0,7,0,3,64,36,1794,1040.0
2020-10-15 00:00:00,Bridgeprep Academy Charter,81,16,0,0,1,1,16,84,308,inf
2020-10-15 00:00:00,Boone High,82,11,1,2,0,3,60,40,2859,2799.0
2020-10-15 00:00:00,Bonneville Elementary,87,8,0,1,0,3,40,60,427,842.0
2020-10-15 00:00:00,Blankner K-8,82,8,0,4,1,5,77,23,791,891.0
2020-10-15 00:00:00,Beta,58,40,0,0,0,2,44,56,45,inf
2020-10-15 00:00:00,Bay Meadows Elementary,62,12,0,19,0,7,69,31,671,801.0
2020-10-15 00:00:00,Bay Lake Elementary,82,7,0,9,0,2,46,54,703,791.0
2020-10-15 00:00:00,Baldwin Park Elementary,73,7,0,10,1,9,69,31,742,688.0
2020-10-15 00:00:00,Azalea Park Elementary,82,10,0,4,1,3,28,72,435,599.0
2020-10-15 00:00:00,Avalon Middle,75,10,1,9,1,5,63,37,988,970.0
2020-10-15 00:00:00,Avalon Elementary,79,10,0,6,0,5,67,33,630,601.0
2020-10-15 00:00:00,Audubon Park School,78,11,0,5,0,6,83,17,1012,1202.0
2020-10-15 00:00:00,Aspire Academy Charter,17,80,0,0,1,2,78,22,93,inf
2020-10-15 00:00:00,Arbor Ridge K-8,72,12,0,10,0,5,54,46,758,776.0
2020-10-15 00:00:00,Apopka Middle,66,29,0,2,1,2,53,47,1102,1076.0
2020-10-15 00:00:00,Apopka High,62,33,0,2,0,2,67,33,3432,3231.0
2020-10-15 00:00:00,Apopka Elementary,57,35,0,1,1,5,60,40,814,770.0
2020-10-15 00:00:00,Andover Elementary,71,17,0,9,1,2,43,57,691,646.0
2020-10-15 00:00:00,Aloma High Charter,66,26,2,1,0,5,51,49,386,inf
2020-10-15 00:00:00,Aloma Elementary,66,20,0,8,0,5,49,51,465,547.0
2020-10-15 00:00:00,Access Charter,70,19,0,7,1,4,56,44,135,inf
2020-10-15 00:00:00,Acceleration West,45,50,0,2,1,2,65,35,257,inf
2020-10-15 00:00:00,Acceleration East,82,15,1,0,0,2,18,82,179,inf
2020-10-15 00:00:00,AMIkids Orlando,62,38,0,0,0,0,57,43,21,inf
2020-10-01 00:00:00,Zellwood Elementary,73,22,0,1,1,3,50,50,562,569.0
2020-10-01 00:00:00,Wyndham Lakes Elementary,74,18,1,5,1,2,32,68,933,768.0
2020-10-01 00:00:00,Workforce Advantage Academy Charter,12,87,0,0,0,2,89,11,199,inf
2020-10-01 00:00:00,Wolf Lake Middle,62,31,0,2,0,4,67,33,1321,1091.0
2020-10-01 00:00:00,Wolf Lake Elementary,64,27,0,3,0,5,77,23,983,744.0
2020-10-01 00:00:00,Winter Park High,77,10,0,8,0,4,69,31,3370,3628.0
2020-10-01 00:00:00,Winegard Elementary,74,21,1,2,1,1,28,72,631,722.0
2020-10-01 00:00:00,Windy Ridge K-8,73,13,0,11,0,3,54,46,1147,1229.0
2020-10-01 00:00:00,Windermere High School,82,8,0,7,0,2,62,38,4206,2753.0
2020-10-01 00:00:00,Windermere Elementary,82,4,0,10,1,3,83,17,634,726.0
2020-10-01 00:00:00,Whispering Oak Elementary,77,8,0,9,1,5,74,26,1034,659.0
2020-10-01 00:00:00,Wheatley Elementary,24,74,1,1,0,1,77,23,404,445.0
2020-10-01 00:00:00,Wetherbee Elementary,73,15,0,9,1,1,32,68,1066,758.0
2020-10-01 00:00:00,Westridge Middle,46,50,0,1,0,2,52,48,1202,1007.0
2020-10-01 00:00:00,Westpointe Elementary,68,24,0,3,0,5,49,51,672,791.0
2020-10-01 00:00:00,Westbrooke Elementary,62,25,1,6,1,5,67,33,550,785.0
2020-10-01 00:00:00,West Orange High,70,19,1,7,1,4,71,29,2410,2994.0
2020-10-01 00:00:00,West Oaks Elementary,7,92,0,0,1,0,91,9,539,552.0
2020-10-01 00:00:00,West Creek Elementary,74,7,1,14,1,4,46,54,682,642.0
2020-10-01 00:00:00,Wekiva High,44,50,1,3,0,2,68,32,2111,2707.0
2020-10-01 00:00:00,Wedgefield School,82,11,0,2,1,4,67,33,883,1054.0
2020-10-01 00:00:00,Waterford Elementary,72,16,1,5,1,6,49,51,555,721.0
2020-10-01 00:00:00,Waterbridge Elementary,78,14,1,4,1,2,28,72,655,814.0
2020-10-01 00:00:00,Water Spring Elementary,84,6,0,5,1,4,58,42,702,791.0
2020-10-01 00:00:00,Washington Shores Elementary,9,89,0,0,0,1,91,9,430,644.0
2020-10-01 00:00:00,Walker Middle,71,24,1,2,1,1,33,67,905,1163.0
2020-10-01 00:00:00,Vista Pointe Elementary,79,15,0,2,1,3,22,78,459,791.0
2020-10-01 00:00:00,Vista Lakes Elementary,74,13,1,9,1,2,40,60,616,731.0
2020-10-01 00:00:00,Village,15,69,0,0,0,15,77,23,13,inf
2020-10-01 00:00:00,Ventura Elementary,77,19,0,1,1,1,23,77,623,777.0
2020-10-01 00:00:00,University High,70,15,1,9,1,4,43,57,2566,2590.0
2020-10-01 00:00:00,Universal Education Center,59,29,6,0,0,6,71,29,17,inf
2020-10-01 00:00:00,Union Park Middle,75,19,0,3,1,2,29,71,749,1318.0
2020-10-01 00:00:00,Union Park Elementary,77,17,0,3,0,2,30,70,496,601.0
2020-10-01 00:00:00,UCP West Orange Charter,69,20,0,3,1,8,50,50,164,inf
2020-10-01 00:00:00,UCP Transitional Learning Academy High,66,29,1,1,0,3,53,47,146,inf
2020-10-01 00:00:00,UCP Pine Hills Charter,24,70,1,1,2,2,79,21,178,inf
2020-10-01 00:00:00,UCP Orange Charter,74,21,0,1,1,3,31,69,175,inf
2020-10-01 00:00:00,UCP East Charter,75,14,0,5,1,4,47,53,93,inf
2020-10-01 00:00:00,UCP Bailes Community Academy,73,15,0,3,0,8,49,51,332,inf
2020-10-01 00:00:00,Timber Springs Middle,68,17,0,9,0,6,56,44,933,1227.0
2020-10-01 00:00:00,Timber Lakes Elementary,69,10,0,12,1,8,61,39,756,792.0
2020-10-01 00:00:00,Timber Creek High,76,12,1,7,1,5,60,40,3561,2592.0
2020-10-01 00:00:00,Tildenville Elementary,69,24,0,1,1,5,47,53,508,682.0
2020-10-01 00:00:00,Three Points Elementary,85,8,1,2,1,3,19,81,442,654.0
2020-10-01 00:00:00,Thornebrooke Elementary,70,15,1,10,0,4,76,24,585,636.0
2020-10-01 00:00:00,Tangelo Park Elementary,23,74,0,0,0,2,76,24,437,606.0
2020-10-01 00:00:00,Sunshine High Charter,39,55,1,1,1,3,64,36,416,inf
2020-10-01 00:00:00,Sunshine Elementary,83,8,0,4,2,3,36,64,585,791.0
2020-10-01 00:00:00,Sunset Park Elementary,84,5,0,5,0,5,52,48,804,753.0
2020-10-01 00:00:00,Sunrise Elementary,81,6,0,9,0,4,69,31,438,551.0
2020-10-01 00:00:00,Sunridge Middle,74,15,0,7,0,3,73,27,1339,1126.0
2020-10-01 00:00:00,Sunridge Elementary,66,21,0,5,1,7,59,41,660,812.0
2020-10-01 00:00:00,Sun Blaze Elementary,77,8,1,8,1,6,42,58,770,786.0
2020-10-01 00:00:00,Summerlake Elementary,81,5,0,9,0,4,63,37,844,791.0
2020-10-01 00:00:00,Stone Lakes Elementary,70,13,0,12,1,5,64,36,668,752.0
2020-10-01 00:00:00,Spring Lake Elementary,91,6,0,0,0,3,32,68,466,572.0
2020-10-01 00:00:00,Southwood Elementary,68,20,0,7,1,4,41,59,480,571.0
2020-10-01 00:00:00,Southwest Middle,66,23,0,8,0,2,59,41,1399,1163.0
2020-10-01 00:00:00,South Creek Middle,72,17,1,7,1,1,33,67,1077,1077.0
2020-10-01 00:00:00,Simon Youth Found Acad At Outlet Mktpl,56,34,3,0,3,3,56,44,32,inf
2020-10-01 00:00:00,Shingle Creek Elementary,43,52,1,1,1,2,58,42,728,752.0
2020-10-01 00:00:00,Shenandoah Elementary,79,13,0,2,1,5,46,54,505,665.0
2020-10-01 00:00:00,Sheeler High Charter,52,44,1,1,1,1,61,39,293,inf
2020-10-01 00:00:00,Sand Lake Elementary,73,10,1,13,0,3,65,35,554,768.0
2020-10-01 00:00:00,Sally Ride Elementary,74,19,0,4,0,3,44,56,395,544.0
2020-10-01 00:00:00,Sadler Elementary,76,19,0,1,0,3,21,79,759,761.0
2020-10-01 00:00:00,Rosemont Elementary,10,84,0,0,1,4,85,15,519,813.0
2020-10-01 00:00:00,Rolling Hills Elementary,14,81,0,1,0,3,85,15,470,721.0
2020-10-01 00:00:00,Rock Springs Elementary,70,21,0,4,0,5,56,44,668,803.0
2020-10-01 00:00:00,Rock Lake Elementary,12,84,1,1,0,1,89,11,283,582.0
2020-10-01 00:00:00,Robinswood Middle,9,88,0,1,0,1,90,10,1163,947.0
2020-10-01 00:00:00,Riverside Elementary,36,56,0,3,0,5,76,24,490,791.0
2020-10-01 00:00:00,Riverdale Elementary,69,19,1,8,1,3,44,56,558,554.0
2020-10-01 00:00:00,Ridgewood Park Elementary,26,70,1,1,1,2,71,29,439,811.0
2020-10-01 00:00:00,Renaissance Charter School At Hunters Cre,86,8,0,4,1,1,18,82,1314,inf
2020-10-01 00:00:00,Renaissance Charter School At Goldenrod,83,13,0,2,1,2,17,83,1183,inf
2020-10-01 00:00:00,Renaissance Charter School At Chickasaw,73,22,0,2,1,2,26,74,963,inf
2020-10-01 00:00:00,Renaissance Charter At Crown Point,39,48,0,6,2,5,70,30,1130,inf
2020-10-01 00:00:00,Randall Academy,67,22,0,0,11,0,44,56,9,inf
2020-10-01 00:00:00,Prosperitas Leadership Academy Charter,17,81,1,0,0,1,79,21,139,inf
2020-10-01 00:00:00,Project Compass,39,50,6,0,0,6,56,44,18,inf
2020-10-01 00:00:00,Princeton House Charter,50,42,0,4,0,5,64,36,125,inf
2020-10-01 00:00:00,Princeton Elementary,77,13,0,2,0,7,83,17,423,498.0
2020-10-01 00:00:00,Prairie Lake Elementary,36,51,0,7,2,4,78,22,796,809.0
2020-10-01 00:00:00,Positive Pathways Transition Center,43,53,0,1,0,3,67,33,144,inf
2020-10-01 00:00:00,Pinewood Elementary,17,79,0,1,1,1,82,18,541,558.0
2020-10-01 00:00:00,Pineloch Elementary,32,64,0,2,0,2,68,32,721,770.0
2020-10-01 00:00:00,Pinecrest Preparatory Charter,79,16,1,1,0,3,37,63,235,inf
2020-10-01 00:00:00,Pinecrest Creek Charter,26,72,0,1,0,1,70,30,100,inf
2020-10-01 00:00:00,Pinecrest Collegiate Academy,69,15,0,15,0,0,54,46,13,inf
2020-10-01 00:00:00,Pinecrest Academy Avalon,66,13,1,11,2,7,51,49,366,inf
2020-10-01 00:00:00,Pine Hills Elementary,15,82,0,0,0,2,85,15,603,791.0
2020-10-01 00:00:00,Pinar Elementary,83,15,0,1,1,1,17,83,361,587.0
2020-10-01 00:00:00,Piedmont Lakes,63,31,1,1,1,3,53,47,1016,1028.0
2020-10-01 00:00:00,Pershing School,81,10,1,2,1,5,63,37,721,1211.0
2020-10-01 00:00:00,Passport Charter,86,8,0,2,0,3,18,82,174,inf
2020-10-01 00:00:00,Palmetto Elementary,35,62,0,1,0,2,59,41,856,1022.0
2020-10-01 00:00:00,Palm Lake Elementary,77,12,0,7,1,3,64,36,669,651.0
2020-10-01 00:00:00,Pace Center For Girls,42,52,3,0,0,3,82,18,33,inf
2020-10-01 00:00:00,Orlo Vista Elementary,28,71,0,0,0,1,71,29,503,682.0
2020-10-01 00:00:00,Orlando Science Middle High Charter,41,21,1,33,0,4,78,22,1218,inf
2020-10-01 00:00:00,Orlando Science Elementary Charter,42,23,1,29,0,5,79,21,725,inf
2020-10-01 00:00:00,Orlando Gifted Academy,70,16,0,7,0,6,79,21,287,399.0
2020-10-01 00:00:00,Orange Youth Academy,51,49,0,0,0,0,77,23,47,inf
2020-10-01 00:00:00,Orange County Preparatory Academy Chart,71,19,0,5,2,3,37,63,260,inf
2020-10-01 00:00:00,Orange Center Elementary,14,82,1,0,1,2,83,17,293,412.0
2020-10-01 00:00:00,Olympia High,60,28,1,8,1,3,67,33,2968,3263.0
2020-10-01 00:00:00,Odyssey Middle,74,16,0,7,1,3,36,64,740,1074.0
2020-10-01 00:00:00,Ocoee Middle,54,37,1,4,1,2,60,40,1254,1305.0
2020-10-01 00:00:00,Ocoee High,43,49,1,5,1,2,72,28,2424,2770.0
2020-10-01 00:00:00,Ocoee Elementary,70,23,2,2,1,2,43,57,669,725.0
2020-10-01 00:00:00,Oakshire Elementary,82,14,0,4,0,0,22,78,551,671.0
2020-10-01 00:00:00,Oakland Avenue Charter,76,8,0,5,2,8,78,22,521,inf
2020-10-01 00:00:00,Oak Ridge High,45,50,0,2,0,1,55,45,2610,2242.0
2020-10-01 00:00:00,Oak Hill Elementary,43,47,1,4,1,3,59,41,417,606.0
2020-10-01 00:00:00,OOCVS Virtual Instruction Program,67,17,0,3,0,14,61,39,36,inf
2020-10-01 00:00:00,OCVS Virtual Franchise,67,22,1,5,0,5,62,38,4027,inf
2020-10-01 00:00:00,OCVS Digital Academy,100,0,0,0,0,0,0,100,1,inf
2020-10-01 00:00:00,OCPS Academic Center For Excellence,12,86,0,0,0,2,88,12,1043,1202.0
2020-10-01 00:00:00,Northlake Park Community Elementary,81,7,0,8,0,5,49,51,642,830.0
2020-10-01 00:00:00,Moss Park Elementary,79,9,0,6,1,5,51,49,944,796.0
2020-10-01 00:00:00,Mollie Ray Elementary,13,84,1,0,1,1,86,14,397,605.0
2020-10-01 00:00:00,Millennia Gardens Elementary,48,47,0,1,0,3,49,51,838,791.0
2020-10-01 00:00:00,Millennia Elementary,67,27,0,4,0,2,36,64,835,732.0
2020-10-01 00:00:00,Metrowest Elementary,51,42,0,5,1,1,64,36,576,791.0
2020-10-01 00:00:00,Memorial Middle,27,71,0,0,0,2,72,28,845,1191.0
2020-10-01 00:00:00,Meadowbrook Middle,14,84,0,1,1,1,85,15,939,1178.0
2020-10-01 00:00:00,Meadow Woods Middle,75,20,0,3,1,1,27,73,951,1150.0
2020-10-01 00:00:00,Meadow Woods Elementary,74,20,0,2,1,4,23,77,742,791.0
2020-10-01 00:00:00,Mckay Scholarship,73,22,1,2,0,2,57,43,1840,inf
2020-10-01 00:00:00,Mccoy Elementary,86,10,0,0,0,3,17,83,505,711.0
2020-10-01 00:00:00,Maxey Elementary,37,52,1,3,1,5,62,38,400,603.0
2020-10-01 00:00:00,Maitland Middle,70,21,0,4,0,4,79,21,738,932.0
2020-10-01 00:00:00,Magnolia,56,35,0,4,0,4,65,35,113,inf
2020-10-01 00:00:00,Lucious And Emma Nixon Academy Chart,5,93,0,0,1,1,89,11,102,inf
2020-10-01 00:00:00,Lovell Elementary,75,21,0,0,1,2,36,64,661,768.0
2020-10-01 00:00:00,Lockhart Middle,34,62,0,1,0,2,73,27,837,611.0
2020-10-01 00:00:00,Lockhart Elementary,28,67,1,0,1,4,83,17,362,594.0
2020-10-01 00:00:00,Little River Elementary,71,20,1,4,0,3,30,70,401,444.0
2020-10-01 00:00:00,Liberty Middle,80,13,0,3,1,2,27,73,1081,1487.0
2020-10-01 00:00:00,Legends Academy Charter,4,95,0,0,0,0,92,8,333,inf
2020-10-01 00:00:00,Legacy Middle,70,17,1,8,1,3,39,61,777,1089.0
2020-10-01 00:00:00,Legacy High Charter,81,11,0,5,0,3,81,19,209,inf
2020-10-01 00:00:00,Lawton Chiles Elementary,75,17,0,3,1,4,32,68,592,585.0
2020-10-01 00:00:00,Laureate Park Elementary,78,6,0,10,0,5,53,47,895,791.0
2020-10-01 00:00:00,Lancaster Elementary,69,25,2,2,1,2,27,73,653,795.0
2020-10-01 00:00:00,Lakeville Elementary,44,46,1,3,1,4,68,32,598,536.0
2020-10-01 00:00:00,Lakeview Middle,64,27,1,4,1,3,59,41,828,1069.0
2020-10-01 00:00:00,Lakemont Elementary,72,17,0,5,0,6,63,37,558,707.0
2020-10-01 00:00:00,Lake Whitney Elementary,70,10,1,13,1,5,83,17,509,566.0
2020-10-01 00:00:00,Lake Weston Elementary,34,63,0,1,1,1,68,32,485,707.0
2020-10-01 00:00:00,Lake Sybelia Elementary,59,36,0,3,1,1,74,26,404,589.0
2020-10-01 00:00:00,Lake Silver Elementary,35,59,0,1,0,4,85,15,525,659.0
2020-10-01 00:00:00,Lake Nona Middle,80,9,0,7,0,3,39,61,1472,1235.0
2020-10-01 00:00:00,Lake Nona High,82,9,0,6,1,2,39,61,3523,2807.0
2020-10-01 00:00:00,Lake George Elementary,72,21,1,2,0,4,39,61,430,591.0
2020-10-01 00:00:00,Lake Gem Elementary,8,90,0,1,0,1,91,9,568,568.0
2020-10-01 00:00:00,Lake Eola Charter,67,22,0,5,0,6,81,19,216,inf
2020-10-01 00:00:00,Lake Como School,72,21,0,1,0,5,64,36,704,1190.0
2020-10-01 00:00:00,La Amistad,94,0,0,6,0,0,89,11,18,inf
2020-10-01 00:00:00,Killarney Elementary,41,47,0,4,0,8,75,25,356,395.0
2020-10-01 00:00:00,Keenes Crossing Elementary,79,6,0,9,1,5,70,30,1014,812.0
2020-10-01 00:00:00,Juvenile Offenders Program,23,77,0,0,0,0,77,23,13,inf
2020-10-01 00:00:00,Juvenile Detention,31,69,0,0,0,0,77,23,39,inf
2020-10-01 00:00:00,Jones High,10,89,0,0,0,1,90,10,1632,1578.0
2020-10-01 00:00:00,John Young Elementary,66,16,0,12,2,4,43,57,639,747.0
2020-10-01 00:00:00,Ivey Lane Elementary,12,88,0,0,0,0,86,14,310,593.0
2020-10-01 00:00:00,Innovations Middle Charter,22,76,0,1,0,2,81,19,175,inf
2020-10-01 00:00:00,Innovation Montessori Ocoee,74,12,0,6,0,7,72,28,661,inf
2020-10-01 00:00:00,Innovation Montessori High School,78,15,0,4,0,3,72,28,78,inf
2020-10-01 00:00:00,Innovation Middle,80,12,0,5,1,2,41,59,1220,1201.0
2020-10-01 00:00:00,Independence Elementary,82,6,0,8,0,4,61,39,691,786.0
2020-10-01 00:00:00,Hunters Creek Middle,82,6,0,8,1,2,34,66,1222,969.0
2020-10-01 00:00:00,Hunters Creek Elementary,83,9,0,6,0,3,31,69,758,683.0
2020-10-01 00:00:00,Hungerford Elementary,9,89,0,0,1,1,92,8,272,437.0
2020-10-01 00:00:00,Howard Middle,68,24,0,2,1,4,75,25,983,1075.0
2020-10-01 00:00:00,Hospital Homebound,70,19,0,6,1,4,55,45,104,inf
2020-10-01 00:00:00,Horizon West Middle,85,6,0,7,0,2,47,53,1232,1194.0
2020-10-01 00:00:00,Hope Charter,78,15,0,4,0,3,85,15,423,inf
2020-10-01 00:00:00,Hillcrest Elementary,67,20,0,4,1,8,74,26,401,447.0
2020-10-01 00:00:00,Hidden Oaks Elementary,69,14,1,9,1,6,41,59,362,585.0
2020-10-01 00:00:00,Hiawassee Elementary,9,88,1,1,0,1,89,11,584,676.0
2020-10-01 00:00:00,Gotha Middle,53,36,1,6,1,3,71,29,1129,1093.0
2020-10-01 00:00:00,Glenridge Middle,72,14,0,9,0,5,54,46,1168,1211.0
2020-10-01 00:00:00,Gateway,45,47,0,0,0,9,72,28,58,inf
2020-10-01 00:00:00,Freedom Middle,77,12,0,8,1,2,34,66,1095,1066.0
2020-10-01 00:00:00,Freedom High,78,12,1,6,0,2,36,64,3577,2606.0
2020-10-01 00:00:00,Frangus Elementary,28,69,0,1,0,2,76,24,377,710.0
2020-10-01 00:00:00,Forsyth Woods Elementary,78,14,0,3,1,4,33,67,498,815.0
2020-10-01 00:00:00,Family Empowerment Scholarship Program,64,33,0,1,0,1,64,36,1946,inf
2020-10-01 00:00:00,Evans High,10,86,1,2,0,1,89,11,2516,2289.0
2020-10-01 00:00:00,Esteem Academy,82,14,0,0,0,4,82,18,28,inf
2020-10-01 00:00:00,Ese Transition,59,34,2,3,0,1,63,37,149,inf
2020-10-01 00:00:00,Engelwood Elementary,88,10,0,0,0,2,15,85,465,791.0
2020-10-01 00:00:00,Endeavor Elementary,83,7,0,5,1,4,33,67,641,649.0
2020-10-01 00:00:00,Edgewater High,41,52,0,3,0,3,82,18,1935,2318.0
2020-10-01 00:00:00,Econ River High Charter,80,14,1,1,1,3,39,61,277,inf
2020-10-01 00:00:00,Eccleston Elementary,10,90,0,0,0,0,91,9,425,635.0
2020-10-01 00:00:00,East River High,78,14,1,4,1,2,57,43,1959,3002.0
2020-10-01 00:00:00,East Lake Elementary,72,16,0,4,1,6,61,39,429,682.0
2020-10-01 00:00:00,Eagles Nest Elementary,17,79,0,0,1,3,80,20,625,658.0
2020-10-01 00:00:00,Eagle Creek Elementary,79,9,0,7,1,4,38,62,972,786.0
2020-10-01 00:00:00,Dream Lake Elementary,71,23,0,2,1,4,47,53,675,786.0
2020-10-01 00:00:00,Dr. Phillips High,58,32,0,7,0,3,61,39,3606,2799.0
2020-10-01 00:00:00,Dr. Phillips Elementary,76,9,0,11,0,4,65,35,713,581.0
2020-10-01 00:00:00,Dover Shores Elementary,78,17,1,2,0,2,35,65,387,603.0
2020-10-01 00:00:00,Dommerich Elementary,87,8,0,2,0,4,86,14,555,488.0
2020-10-01 00:00:00,Discovery Middle,75,13,1,4,1,6,51,49,781,975.0
2020-10-01 00:00:00,Dillard Street Elementary,74,22,1,1,0,2,60,40,487,562.0
2020-10-01 00:00:00,Devereux Treatment Program,66,34,0,0,0,0,84,16,32,inf
2020-10-01 00:00:00,Deerwood Elementary,80,10,0,5,1,3,51,49,413,472.0
2020-10-01 00:00:00,Cypress Springs Elementary,72,10,1,13,0,4,53,47,669,786.0
2020-10-01 00:00:00,Cypress Creek High,73,16,1,7,1,2,33,67,3196,2766.0
2020-10-01 00:00:00,Cornerstone Charter Academy High School,80,10,2,4,1,4,57,43,528,inf
2020-10-01 00:00:00,Cornerstone Academy Charter,78,11,0,6,0,5,70,30,984,inf
2020-10-01 00:00:00,Corner Lake Middle,78,14,0,4,1,3,54,46,807,1096.0
2020-10-01 00:00:00,Conway Middle,78,16,0,1,1,4,37,63,708,926.0
2020-10-01 00:00:00,Conway Elementary,71,19,1,4,0,6,44,56,486,572.0
2020-10-01 00:00:00,Columbia Elementary,78,10,0,4,2,5,69,31,500,780.0
2020-10-01 00:00:00,Colonial High,81,13,1,3,1,2,25,75,3290,3743.0
2020-10-01 00:00:00,College Park Middle,25,69,0,2,0,4,84,16,778,783.0
2020-10-01 00:00:00,Clemente Middle School,78,14,1,5,1,2,25,75,995,1402.0
2020-10-01 00:00:00,Clay Springs Elementary,75,16,1,2,1,6,50,50,700,786.0
2020-10-01 00:00:00,Citrus Elementary,30,57,1,8,1,3,81,19,479,566.0
2020-10-01 00:00:00,Chickasaw Elementary,77,17,1,1,1,3,28,72,559,822.0
2020-10-01 00:00:00,Cherokee,50,47,0,3,0,0,63,38,32,inf
2020-10-01 00:00:00,Cheney Elementary,72,20,0,4,0,3,40,60,466,683.0
2020-10-01 00:00:00,Chancery High Charter,58,37,1,1,1,3,45,55,395,inf
2020-10-01 00:00:00,Chain Of Lakes Middle,48,43,1,4,1,4,59,41,1157,996.0
2020-10-01 00:00:00,Central Florida Leadership Academy Chart,55,39,0,3,0,3,62,38,117,inf
2020-10-01 00:00:00,Catalina Elementary,23,76,0,0,0,1,77,23,670,754.0
2020-10-01 00:00:00,Castleview Elementary,80,6,0,10,1,2,55,45,686,791.0
2020-10-01 00:00:00,Castle Creek Elementary,68,20,1,5,1,6,41,59,596,768.0
2020-10-01 00:00:00,Carver Middle,9,90,0,0,0,0,88,12,752,1231.0
2020-10-01 00:00:00,Camelot Elementary,70,18,0,6,1,5,51,49,554,672.0
2020-10-01 00:00:00,Brookshire Elementary,76,11,0,7,0,6,64,36,510,593.0
2020-10-01 00:00:00,Bridgewater Middle,82,8,0,7,0,3,64,36,1797,1040.0
2020-10-01 00:00:00,Bridgeprep Academy Charter,81,16,0,0,1,1,16,84,305,inf
2020-10-01 00:00:00,Boone High,82,11,1,2,0,3,60,40,2861,2799.0
